
 num     #instances         #bytes  class name
1146:            12            288  org.apache.lucene.util.packed.Packed64SingleBlock$Packed64SingleBlock4
1147:             9            288  sun.security.jca.ProviderConfig
1148:             9            288  sun.util.LocaleServiceProviderPool
1149:            12            288  org.apache.lucene.index.DocumentsWriterStallControl
1150:            12            288  org.apache.lucene.index.FlushByRamOrCountsPolicy
1151:             9            288  java.util.logging.Level
1152:             6            280  [Ljava.net.URL;
1153:             5            280  sun.management.MemoryPoolImpl
1154:             5            280  com.sun.org.apache.xerces.internal.impl.XMLEntityScanner
1155:             5            280  sun.security.provider.MD5
1156:             5            280  org.apache.jasper.compiler.JspRuntimeContext
1157:             1            272  com.sun.org.apache.xerces.internal.impl.dtd.DTDGrammar
1158:            11            264  org.apache.lucene.analysis.cz.CzechStemFilterFactory
1159:            11            264  org.apache.lucene.index.CompositeReaderContext$Builder
1160:            11            264  org.apache.lucene.analysis.de.GermanLightStemFilterFactory
1161:            11            264  org.apache.lucene.analysis.de.GermanNormalizationFilterFactory
1162:            11            264  org.apache.lucene.analysis.el.GreekLowerCaseFilterFactory
1163:            11            264  org.apache.lucene.util.CharsRef
1164:            11            264  org.apache.lucene.analysis.el.GreekStemFilterFactory
1165:            11            264  org.apache.lucene.analysis.en.EnglishMinimalStemFilterFactory
1166:            11            264  org.apache.solr.schema.IndexSchema$SolrIndexAnalyzer
1167:            11            264  org.apache.solr.core.SolrCore$4
1168:            11            264  org.apache.solr.spelling.SpellingQueryConverter
1169:            11            264  org.apache.solr.core.SolrCore$6
1170:            11            264  org.apache.solr.highlight.SimpleBoundaryScanner
1171:            11            264  org.apache.solr.update.processor.UpdateRequestProcessorChain
1172:            11            264  org.apache.solr.handler.component.DebugComponent
1173:            11            264  org.apache.solr.core.SolrCore$7
1174:            11            264  org.apache.lucene.analysis.es.SpanishLightStemFilterFactory
1175:            11            264  org.apache.lucene.analysis.fa.PersianNormalizationFilterFactory
1176:            11            264  org.apache.solr.core.RequestHandlers
1177:            11            264  java.util.regex.Pattern$Neg
1178:            11            264  org.apache.solr.highlight.GapFragmenter
1179:            11            264  org.apache.lucene.analysis.fr.FrenchLightStemFilterFactory
1180:             5            264  [Ljava.util.jar.JarFile;
1181:            11            264  org.apache.solr.schema.FileExchangeRateProvider
1182:            11            264  org.apache.lucene.analysis.ga.IrishLowerCaseFilterFactory
1183:            11            264  org.apache.lucene.analysis.pt.PortugueseLightStemFilterFactory
1184:            11            264  org.apache.lucene.analysis.gl.GalicianStemFilterFactory
1185:            11            264  org.apache.solr.servlet.StandardRequestParser
1186:            11            264  org.apache.lucene.analysis.fa.PersianCharFilterFactory
1187:            11            264  org.apache.solr.handler.component.HighlightComponent
1188:            11            264  org.apache.lucene.analysis.hi.HindiNormalizationFilterFactory
1189:            11            264  org.apache.solr.highlight.HtmlFormatter
1190:            11            264  org.apache.lucene.codecs.compressing.LZ4$HashTable
1191:            11            264  org.apache.lucene.analysis.hi.HindiStemFilterFactory
1192:            11            264  org.apache.lucene.codecs.compressing.GrowableByteArrayDataOutput
1193:            11            264  org.apache.solr.highlight.HtmlEncoder
1194:            11            264  org.apache.solr.common.params.DefaultSolrParams
1195:            11            264  org.apache.solr.handler.component.TermVectorComponent
1196:            11            264  org.apache.solr.highlight.DefaultEncoder
1197:            11            264  org.apache.lucene.analysis.ar.ArabicStemFilterFactory
1198:            11            264  org.apache.solr.highlight.SimpleFragListBuilder
1199:            11            264  org.apache.lucene.analysis.bg.BulgarianStemFilterFactory
1200:            11            264  org.apache.lucene.analysis.in.IndicNormalizationFilterFactory
1201:            11            264  org.apache.lucene.analysis.it.ItalianLightStemFilterFactory
1202:            11            264  org.apache.solr.highlight.SingleFragListBuilder
1203:            11            264  org.apache.lucene.analysis.lv.LatvianStemFilterFactory
1204:            11            264  org.apache.solr.core.SolrDeletionPolicy
1205:            11            264  org.apache.solr.highlight.WeightedFragListBuilder
1206:            11            264  org.apache.lucene.analysis.th.ThaiWordFilterFactory
1207:            11            264  org.apache.lucene.analysis.tr.TurkishLowerCaseFilterFactory
1208:            11            264  org.apache.solr.highlight.BreakIteratorBoundaryScanner
1209:            11            264  [Lorg.apache.solr.schema.IndexSchema$DynamicField;
1210:            11            264  org.wltea.analyzer.solr.IKTokenizerFactory
1211:            11            264  [Lorg.apache.lucene.search.TermQuery;
1212:            11            264  org.apache.lucene.analysis.ja.JapaneseBaseFormFilterFactory
1213:            11            264  org.apache.lucene.analysis.miscellaneous.RemoveDuplicatesTokenFilterFactory
1214:            11            264  org.apache.lucene.spatial.prefix.tree.GeohashPrefixTree
1215:            11            264  org.apache.lucene.util.Version
1216:            16            256  java.lang.Byte
1217:             8            256  java.lang.ClassLoader$NativeLibrary
1218:             2            256  org.apache.catalina.connector.Connector
1219:             4            256  org.apache.solr.request.SimpleFacets
1220:             8            256  java.lang.OutOfMemoryError
1221:            16            256  org.apache.lucene.codecs.lucene40.Lucene40LiveDocsFormat
1222:             8            256  sun.security.x509.NetscapeCertTypeExtension
1223:             8            256  sun.security.x509.CertificatePoliciesExtension
1224:             8            256  sun.misc.ProxyGenerator$PrimitiveTypeInfo
1225:             8            248  [Ljava.lang.Boolean;
1226:            10            240  org.apache.lucene.index.CoalescedDeletes
1227:            10            240  org.apache.solr.update.DefaultSolrCoreState$1
1228:             5            240  com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl
1229:            15            240  java.util.concurrent.SynchronousQueue$TransferStack
1230:            10            240  org.apache.solr.handler.ReplicationHandler$4
1231:             6            240  sun.reflect.generics.repository.MethodRepository
1232:            10            240  org.apache.lucene.util.CollectionUtil$2
1233:            15            240  java.util.TreeSet
1234:            15            240  org.apache.lucene.codecs.lucene40.Lucene40SegmentInfoReader
1235:            15            240  org.apache.lucene.codecs.lucene40.Lucene40SegmentInfoWriter
1236:             5            240  org.apache.naming.resources.ImmutableNameNotFoundException
1237:            10            240  com.sun.org.apache.xerces.internal.impl.dtd.XMLAttributeDecl
1238:             5            240  java.io.PrintWriter
1239:            10            240  sun.nio.ch.SharedFileLockTable
1240:            15            240  org.apache.lucene.search.MultiTermQueryWrapperFilter
1241:            10            240  org.apache.tomcat.util.res.StringManager
1242:            15            240  sun.security.x509.DNSName
1243:             5            240  org.apache.catalina.core.StandardContextValve
1244:            10            240  org.apache.solr.common.SolrInputDocument
1245:            10            240  [Lorg.apache.lucene.index.Term;
1246:            10            240  sun.rmi.runtime.Log$LoggerLog
1247:            10            240  org.apache.lucene.index.PrefixCodedTerms$Builder
1248:            10            240  org.apache.lucene.store.ChecksumIndexOutput
1249:             2            240  [Lsun.nio.cs.CharsetMapping$Entry;
1250:            10            232  [Ljava.security.cert.Certificate;
1251:             7            224  org.apache.lucene.search.TopFieldDocs
1252:             7            224  sun.rmi.transport.LiveRef
1253:             7            224  org.apache.juli.ClassLoaderLogManager$ClassLoaderLogInfo
1254:             4            224  sun.rmi.transport.Target
1255:            14            224  java.rmi.server.Operation
1256:             7            224  java.io.FileOutputStream
1257:             7            224  org.apache.catalina.util.ManifestResource
